timestamp,open,high,low,close,volume
1781371200,64039.4,64047.26,64035,64040.84,3.72954
1781371260,64040.84,64040.85,64036.93,64036.93,0.90571
1781371320,64036.93,64057.99,64036.93,64050.49,4.09907
1781371380,64050.49,64050.49,64031.78,64038.66,0.6195
1781371440,64038.66,64038.66,64031.78,64031.79,0.8641
1781371500,64031.79,64031.79,64031.78,64031.78,0.67006
1781371560,64031.78,64031.79,64031.78,64031.78,1.73528
1781371620,64031.78,64053.99,64016.33,64053.99,8.87012
1781371680,64053.99,64096.1,64053.99,64096.1,5.83824
1781371740,64096.1,64098,64076.99,64097.99,2.63821
1781371800,64097.99,64120,64082,64082,7.99256
1781371860,64082,64086.01,64069.22,64070,1.96138
1781371920,64070,64099.65,64070,64099.65,3.58745
1781371980,64099.65,64120,64099.64,64120,5.60462
1781372040,64120,64120,64095.9,64095.9,25.63166
1781372100,64095.9,64113.88,64095.9,64113.87,3.16898
1781372160,64113.87,64120,64113.87,64119.99,8.59701
1781372220,64119.99,64120,64103.04,64105,2.1487
1781372280,64105,64105,64099.42,64099.43,0.78005
1781372340,64099.43,64111.72,64089.99,64102.74,10.93926
1781372400,64102.74,64112,64102.73,64111.99,0.9619
1781372460,64111.99,64113.64,64109.31,64109.31,1.67846
1781372520,64109.31,64109.32,64102.89,64102.89,1.41285
1781372580,64102.89,64105.88,64102.89,64105.88,2.22945
1781372640,64105.88,64109.31,64103.55,64105.99,0.52252
1781372700,64105.99,64120,64105.99,64119.99,1.33434
1781372760,64119.99,64120,64105.96,64109.18,10.61587
1781372820,64109.18,64109.19,64030.25,64057.68,12.28663
1781372880,64057.68,64080,64049.32,64079.99,2.11123
1781372940,64079.99,64099.55,64054,64054.01,17.9263
1781373000,64054.01,64054.01,64000,64007.03,5.60707
1781373060,64007.03,64019.62,64002.13,64002.13,1.32497
1781373120,64002.13,64002.13,63982,63991.58,12.77671
1781373180,63991.58,64006,63991.57,64005.99,2.20259
1781373240,64005.99,64006,63974.26,63977.46,8.0971
1781373300,63977.46,63977.47,63951.21,63958.87,3.7695
1781373360,63958.87,63969.99,63948,63969.99,20.17766
1781373420,63969.99,63973.95,63969.99,63973.94,0.26709
1781373480,63973.94,63977.47,63966.7,63977.46,1.63004
1781373540,63977.46,63997.78,63971.19,63971.19,20.05551
1781373600,63971.19,63984.3,63971.19,63984.3,3.86661
1781373660,63984.3,64006,63984.29,64006,2.36571
1781373720,64006,64011.72,64006,64011.71,0.50625
1781373780,64011.71,64011.72,64004.21,64004.21,8.43698
1781373840,64004.21,64011.72,64000,64000.34,7.88545
1781373900,64000.34,64039.99,64000.34,64039.99,1.8331
1781373960,64039.99,64047.99,64039.99,64047.98,0.56049
1781374020,64047.98,64064,64047.98,64064,1.66878
1781374080,64064,64068,64061.79,64068,3.62785
1781374140,64068,64068,64067.99,64068,0.16893
1781374200,64068,64070.84,64067.99,64070.84,2.02599
1781374260,64070.84,64070.84,64050,64057.18,6.5749
1781374320,64057.18,64070.84,64057.18,64063.58,3.9501
1781374380,64063.58,64070.84,64063.57,64070.83,0.49229
1781374440,64070.83,64070.84,64050.64,64057.06,27.21165
1781374500,64057.06,64079.95,64057.06,64079.94,5.28547
1781374560,64079.94,64088,64079.94,64088,1.57627
1781374620,64088,64091.98,64075.49,64087.16,16.46115
1781374680,64087.16,64091.97,64087.16,64091.96,6.21848
1781374740,64091.96,64091.97,64047.04,64061.85,18.5635
1781374800,64061.85,64061.85,64028,64051.21,7.93337
1781374860,64051.21,64105.56,64051.2,64105.55,6.87408
1781374920,64105.55,64105.56,64105.55,64105.56,2.42261
1781374980,64105.56,64110,64105.55,64110,0.49322
1781375040,64110,64120,64109.99,64119.99,0.72649
1781375100,64119.99,64146,64119.99,64146,1.5796
1781375160,64146,64185.94,64145.99,64163.34,8.68485
1781375220,64163.34,64183.61,64162.01,64170.34,4.32539
1781375280,64170.34,64206,64170.33,64205.46,4.58474
1781375340,64205.46,64205.47,64194.05,64194.06,0.71955
1781375400,64194.06,64204.12,64194.05,64204.12,0.56674
1781375460,64204.12,64218,64198.59,64198.59,2.15664
1781375520,64198.59,64198.59,64174.39,64174.4,1.81106
1781375580,64174.4,64180.01,64174.39,64180,3.05009
1781375640,64180,64204.64,64180,64204.64,5.67696
1781375700,64204.64,64214,64201.13,64214,4.09343
1781375760,64214,64220,64213.99,64216.53,0.99661
1781375820,64216.53,64246.9,64216.53,64246.86,3.70402
1781375880,64246.86,64254,64239.5,64239.5,2.16577
1781375940,64239.5,64259.39,64239.5,64255.68,3.35815
1781376000,64255.68,64282.19,64255.68,64278.21,3.42549
1781376060,64278.21,64278.21,64266.38,64269.02,1.64002
1781376120,64269.02,64277.7,64256,64256,2.94896
1781376180,64256,64256,64246,64253.58,2.23272
1781376240,64253.58,64265.76,64253.58,64265.76,2.91156
1781376300,64265.76,64268,64256.3,64256.31,1.7447
1781376360,64256.31,64256.31,64244.74,64244.75,0.91689
1781376420,64244.75,64244.75,64236,64240.01,2.14469
1781376480,64240.01,64244.01,64214,64216.44,7.20787
1781376540,64216.44,64216.44,64104.63,64104.63,22.04392
1781376600,64104.63,64111.2,64054.48,64103.9,14.76852
1781376660,64103.9,64107.99,64100,64107.99,2.80002
1781376720,64107.99,64110,64100.76,64109.99,2.66161
1781376780,64109.99,64120,64109.99,64120,0.51428
1781376840,64120,64122.61,64107.5,64122.6,2.11059
1781376900,64122.6,64122.6,64107.02,64107.03,1.50257
1781376960,64107.03,64131.76,64107.03,64131.75,7.2695
1781377020,64131.75,64158,64131.75,64143.74,12.34995
1781377080,64143.74,64148.47,64138.62,64148.47,1.44719
1781377140,64148.47,64169.99,64148.46,64161.46,0.87717
1781377200,64161.46,64167.37,64159.08,64167.37,0.39798
1781377260,64167.37,64184,64167.37,64183.99,1.16165
1781377320,64183.99,64192,64183.99,64192,0.54112
1781377380,64192,64210.52,64186.01,64186.02,16.55709
1781377440,64186.02,64201.92,64184.19,64184.2,8.4932
1781377500,64184.2,64184.2,64152.01,64156.9,2.1002
1781377560,64156.9,64176.84,64156.9,64176.84,5.60522
1781377620,64176.84,64176.84,64152.8,64169.9,8.30845
1781377680,64169.9,64169.91,64152,64154.74,4.54073
1781377740,64154.74,64205.54,64154.73,64201.03,6.58647
1781377800,64201.03,64201.03,64184.11,64184.11,1.11378
