timestamp,open,high,low,close,volume
1781343900,4214.67,4214.68,4214.67,4214.67,0.9477
1781344200,4214.67,4214.68,4214.67,4214.67,0.154
1781344500,4214.67,4214.67,4212.85,4212.85,4.7697
1781344800,4212.85,4212.86,4212.85,4212.86,0.1001
1781345100,4212.86,4212.86,4212.85,4212.86,0.1298
1781345400,4212.86,4212.86,4212.82,4212.82,0.6514
1781345700,4212.82,4212.82,4212.51,4212.51,0.3043
1781346000,4212.51,4212.52,4212.51,4212.51,0.4308
1781346300,4212.51,4213.18,4212.51,4213.18,3.9945
1781346600,4213.18,4213.18,4213.17,4213.18,0.9842
1781346900,4213.18,4213.18,4212.51,4212.52,0.6997
1781347200,4212.52,4212.52,4212.51,4212.52,0.2681
1781347500,4212.52,4213.72,4212.2,4213.72,6.467
1781347800,4213.72,4213.72,4213.02,4213.02,3.1538
1781348100,4213.02,4213.02,4212.87,4212.88,0.7096
1781348400,4212.88,4212.88,4212.87,4212.87,0.0604
1781348700,4212.87,4212.88,4212.2,4212.2,0.5262
1781349000,4212.2,4212.87,4212.2,4212.7,1.1704
1781349300,4212.7,4212.85,4212.7,4212.85,2.0995
1781349600,4212.85,4212.87,4212.85,4212.87,1.2801
1781349900,4212.87,4213.73,4212.86,4213.73,2.4974
1781350200,4213.73,4213.73,4213.08,4213.09,1.6055
1781350500,4213.09,4213.09,4213.08,4213.09,0.7221
1781350800,4213.09,4213.09,4213.08,4213.08,0.5013
1781351100,4213.08,4213.09,4213.07,4213.08,1.6873
1781351400,4213.08,4213.52,4213.07,4213.51,1.6925
1781351700,4213.51,4213.52,4213.45,4213.45,1.4962
1781352000,4213.45,4213.46,4213.08,4213.08,1.8872
1781352300,4213.08,4214.1,4213.08,4214.1,0.8291
1781352600,4214.1,4214.1,4214.09,4214.09,0.4015
1781352900,4214.09,4215.04,4214.09,4215.04,1.4539
1781353200,4215.04,4215.17,4215.03,4215.17,0.804
1781353500,4215.17,4216.36,4215.17,4216.36,5.2825
1781353800,4216.36,4217.5,4216.36,4217.5,2.4502
1781354100,4217.5,4217.5,4217.49,4217.5,0.7521
1781354400,4217.5,4217.5,4217.49,4217.5,0.7605
1781354700,4217.5,4217.8,4217.5,4217.66,1.5047
1781355000,4217.66,4217.8,4217.66,4217.8,1.597
1781355300,4217.8,4217.8,4217.66,4217.67,1.1039
1781355600,4217.67,4217.67,4217.05,4217.32,0.9337
1781355900,4217.32,4217.32,4216.88,4217.11,1.6817
1781356200,4217.11,4218.18,4216.55,4218.17,4.1241
1781356500,4218.17,4218.18,4217.3,4217.3,2.4931
1781356800,4217.3,4219,4217,4218.58,8.2657
1781357100,4218.58,4218.81,4218.57,4218.8,1.3533
1781357400,4218.8,4218.81,4218.03,4218.55,1.8598
1781357700,4218.55,4218.55,4218.37,4218.37,0.9221
1781358000,4218.37,4218.38,4216.08,4216.85,17.4394
1781358300,4216.85,4217.71,4216.84,4217.71,2.4459
1781358600,4217.71,4218.03,4217.7,4218.03,2.6131
1781358900,4218.03,4218.03,4218.02,4218.02,0.1922
1781359200,4218.02,4218.03,4218.02,4218.03,0.7574
1781359500,4218.03,4218.03,4216.3,4216.3,2.6839
1781359800,4216.3,4216.31,4216.3,4216.31,1.1377
1781360100,4216.31,4216.31,4216.3,4216.3,0.6253
1781360400,4216.3,4216.3,4213.6,4213.64,6.9592
1781360700,4213.64,4213.64,4213.32,4213.32,1.0222
1781361000,4213.32,4213.99,4213.32,4213.99,8.5975
1781361300,4213.99,4214.3,4213.99,4214.3,1.9192
1781361600,4214.3,4214.3,4213.21,4213.21,4.546
1781361900,4213.21,4215.2,4213.21,4215.11,1.2771
1781362200,4215.11,4215.11,4215.09,4215.09,0.8338
1781362500,4215.09,4215.52,4215.09,4215.52,0.7155
1781362800,4215.52,4215.7,4215.52,4215.69,0.4909
1781363100,4215.69,4216.6,4215.69,4216.32,3.7148
1781363400,4216.32,4218.18,4216.32,4217.46,4.3234
1781363700,4217.46,4218.18,4217.13,4218.18,11.2064
1781364000,4218.18,4219.73,4218.18,4219.73,3.4076
1781364300,4219.73,4220.84,4219.72,4220.71,2.5985
1781364600,4220.71,4220.71,4219.07,4219.09,2.9175
1781364900,4219.09,4219.09,4218.02,4218.85,8.7339
1781365200,4218.85,4218.93,4218.47,4218.47,1.5199
1781365500,4218.47,4220.28,4218.47,4220.27,5.6046
1781365800,4220.27,4220.27,4220.05,4220.05,0.3993
1781366100,4220.05,4220.06,4219.72,4219.72,1.1747
1781366400,4219.72,4219.72,4218.64,4218.64,1.7726
1781366700,4218.64,4218.64,4218.5,4218.51,0.7945
1781367000,4218.51,4219.59,4218.51,4219.31,1.8327
1781367300,4219.31,4219.31,4218.72,4218.72,0.8491
1781367600,4218.72,4218.73,4218.72,4218.73,0.2547
1781367900,4218.73,4218.73,4218.72,4218.72,0.8903
1781368200,4218.72,4218.72,4218.3,4218.38,2.1106
1781368500,4218.38,4218.39,4218.3,4218.3,0.6747
1781368800,4218.3,4218.69,4218.3,4218.69,1.2596
1781369100,4218.69,4219.33,4218.68,4219.3,1.7125
1781369400,4219.3,4222.6,4203.05,4220.54,169.3274
1781369700,4220.54,4220.55,4219.38,4219.38,0.2054
1781370000,4219.38,4219.7,4218.13,4219.11,5.5137
1781370300,4219.11,4219.11,4218.5,4219.11,1.1366
1781370600,4219.11,4219.11,4218.59,4218.69,2.884
1781370900,4218.69,4221.45,4218.69,4219.86,12.6565
1781371200,4219.86,4219.86,4219.85,4219.85,0.4196
1781371500,4219.85,4219.85,4219.02,4219.31,3.4654
1781371800,4219.31,4219.31,4219.24,4219.25,0.7899
1781372100,4219.25,4219.86,4219.24,4219.43,5.7231
1781372400,4219.43,4219.44,4219.43,4219.43,0.8731
1781372700,4219.43,4219.44,4218.06,4218.26,5.9371
1781373000,4218.26,4218.27,4217.2,4217.2,0.5294
1781373300,4217.2,4217.21,4217.2,4217.2,0.7981
1781373600,4217.2,4217.21,4216.79,4217.11,1.9579
1781373900,4217.11,4217.11,4215.81,4215.81,2.5199
1781374200,4215.81,4215.82,4215.51,4215.82,2.5596
1781374500,4215.82,4215.82,4215.81,4215.81,0.7186
1781374800,4215.81,4215.82,4215.81,4215.82,1.1593
1781375100,4215.82,4216.79,4215.52,4216.79,1.4969
1781375400,4216.79,4217.9,4216.79,4217.9,2.3731
1781375700,4217.9,4218.7,4217.89,4218.69,1.123
1781376000,4218.69,4218.88,4218.55,4218.6,2.1778
1781376300,4218.6,4218.6,4218.42,4218.42,0.6577
1781376600,4218.42,4218.42,4217.63,4217.75,1.8941
1781376900,4217.75,4217.76,4217.64,4217.64,0.3586
1781377200,4217.64,4217.64,4217.63,4217.64,0.3517
1781377500,4217.64,4217.64,4217.63,4217.63,0.2693
1781377800,4217.63,4217.64,4217.35,4217.63,1.5497
1781378100,4217.63,4217.63,4217.36,4217.39,0.2955
1781378400,4217.39,4217.39,4217.18,4217.18,1.1519
1781378700,4217.18,4217.19,4217.17,4217.18,1.0604
1781379000,4217.18,4219.27,4217.17,4219.12,3.2616
1781379300,4219.12,4219.12,4219.11,4219.11,0.019
1781379600,4219.11,4219.26,4219.11,4219.26,1.7162
1781379900,4219.26,4219.26,4219.26,4219.26,0
